model_id,item_id,correct
claude-sonnet-4-5,6721ad631648dda151c2a7ec,0.0
claude-opus-4-5,6721ad631648dda151c2a7ec,1.0
gemini-3-5-flash,6721ad631648dda151c2a7ec,1.0
gemini-3-1-flash-lite,6721ad631648dda151c2a7ec,0.0
gemini-2-5-pro,6721ad631648dda151c2a7ec,
gemini-2-5-flash,6721ad631648dda151c2a7ec,0.0
gemini-2-5-flash-lite,6721ad631648dda151c2a7ec,1.0
deepseek-v3,6721ad631648dda151c2a7ec,1.0
deepseek-v4-flash,6721ad631648dda151c2a7ec,
deepseek-v4-pro,6721ad631648dda151c2a7ec,
o3-mini,6721c8e11b5a8e4cb0e9079b,1.0
o4-mini,6721c8e11b5a8e4cb0e9079b,0.0
deepseek-r1,6721c8e11b5a8e4cb0e9079b,1.0
gpt-4o-2024-11-20,6721c8e11b5a8e4cb0e9079b,0.0
gpt-5-mini,6721c8e11b5a8e4cb0e9079b,0.0
gpt-4-1,6721c8e11b5a8e4cb0e9079b,1.0
gpt-4-1-mini,6721c8e11b5a8e4cb0e9079b,0.0
gpt-4-1-nano,6721c8e11b5a8e4cb0e9079b,0.0
gpt-5-4-mini,6721c8e11b5a8e4cb0e9079b,0.0
gpt-5-4-nano,6721c8e11b5a8e4cb0e9079b,0.0
gpt-5-nano,6721c8e11b5a8e4cb0e9079b,0.0
gpt-4o-mini,6721c8e11b5a8e4cb0e9079b,0.0
claude-opus-4-7,6721c8e11b5a8e4cb0e9079b,1.0
claude-sonnet-4-6,6721c8e11b5a8e4cb0e9079b,0.0
claude-haiku-4-5,6721c8e11b5a8e4cb0e9079b,0.0
claude-opus-4-6,6721c8e11b5a8e4cb0e9079b,1.0
claude-sonnet-4-5,6721c8e11b5a8e4cb0e9079b,1.0
claude-opus-4-5,6721c8e11b5a8e4cb0e9079b,1.0
gemini-3-5-flash,6721c8e11b5a8e4cb0e9079b,1.0
gemini-3-1-flash-lite,6721c8e11b5a8e4cb0e9079b,1.0
gemini-2-5-pro,6721c8e11b5a8e4cb0e9079b,0.0
gemini-2-5-flash,6721c8e11b5a8e4cb0e9079b,0.0
gemini-2-5-flash-lite,6721c8e11b5a8e4cb0e9079b,0.0
deepseek-v3,6721c8e11b5a8e4cb0e9079b,1.0
deepseek-v4-flash,6721c8e11b5a8e4cb0e9079b,1.0
deepseek-v4-pro,6721c8e11b5a8e4cb0e9079b,0.0
o3-mini,67222f190f0526aefdf441fd,0.0
o4-mini,67222f190f0526aefdf441fd,0.0
deepseek-r1,67222f190f0526aefdf441fd,0.0
gpt-4o-2024-11-20,67222f190f0526aefdf441fd,0.0
gpt-5-mini,67222f190f0526aefdf441fd,0.0
gpt-4-1,67222f190f0526aefdf441fd,0.0
gpt-4-1-mini,67222f190f0526aefdf441fd,0.0
gpt-4-1-nano,67222f190f0526aefdf441fd,0.0
gpt-5-4-mini,67222f190f0526aefdf441fd,0.0
gpt-5-4-nano,67222f190f0526aefdf441fd,0.0
gpt-5-nano,67222f190f0526aefdf441fd,0.0
gpt-4o-mini,67222f190f0526aefdf441fd,0.0
claude-opus-4-7,67222f190f0526aefdf441fd,0.0
claude-sonnet-4-6,67222f190f0526aefdf441fd,0.0
claude-haiku-4-5,67222f190f0526aefdf441fd,0.0
claude-opus-4-6,67222f190f0526aefdf441fd,0.0
claude-sonnet-4-5,67222f190f0526aefdf441fd,0.0
claude-opus-4-5,67222f190f0526aefdf441fd,0.0
gemini-3-5-flash,67222f190f0526aefdf441fd,0.0
gemini-3-1-flash-lite,67222f190f0526aefdf441fd,0.0
gemini-2-5-pro,67222f190f0526aefdf441fd,0.0
gemini-2-5-flash,67222f190f0526aefdf441fd,0.0
gemini-2-5-flash-lite,67222f190f0526aefdf441fd,0.0
deepseek-v3,67222f190f0526aefdf441fd,0.0
deepseek-v4-flash,67222f190f0526aefdf441fd,0.0
deepseek-v4-pro,67222f190f0526aefdf441fd,
o3-mini,67223944bb174709043a2641,0.0
o4-mini,67223944bb174709043a2641,0.0
deepseek-r1,67223944bb174709043a2641,0.0
gpt-4o-2024-11-20,67223944bb174709043a2641,0.0
gpt-5-mini,67223944bb174709043a2641,0.0
gpt-4-1,67223944bb174709043a2641,0.0
gpt-4-1-mini,67223944bb174709043a2641,0.0
gpt-4-1-nano,67223944bb174709043a2641,0.0
gpt-5-4-mini,67223944bb174709043a2641,0.0
gpt-5-4-nano,67223944bb174709043a2641,0.0
gpt-5-nano,67223944bb174709043a2641,0.0
gpt-4o-mini,67223944bb174709043a2641,0.0
claude-opus-4-7,67223944bb174709043a2641,0.0
claude-sonnet-4-6,67223944bb174709043a2641,0.0
claude-haiku-4-5,67223944bb174709043a2641,1.0
claude-opus-4-6,67223944bb174709043a2641,0.0
claude-sonnet-4-5,67223944bb174709043a2641,0.0
claude-opus-4-5,67223944bb174709043a2641,0.0
gemini-3-5-flash,67223944bb174709043a2641,0.0
gemini-3-1-flash-lite,67223944bb174709043a2641,0.0
gemini-2-5-pro,67223944bb174709043a2641,0.0
gemini-2-5-flash,67223944bb174709043a2641,0.0
gemini-2-5-flash-lite,67223944bb174709043a2641,0.0
deepseek-v3,67223944bb174709043a2641,0.0
deepseek-v4-flash,67223944bb174709043a2641,0.0
deepseek-v4-pro,67223944bb174709043a2641,0.0
o3-mini,67225b0a9e5897be2aec5257,0.0
o4-mini,67225b0a9e5897be2aec5257,1.0
deepseek-r1,67225b0a9e5897be2aec5257,
gpt-4o-2024-11-20,67225b0a9e5897be2aec5257,0.0
gpt-5-mini,67225b0a9e5897be2aec5257,1.0
gpt-4-1,67225b0a9e5897be2aec5257,0.0
gpt-4-1-mini,67225b0a9e5897be2aec5257,1.0
gpt-4-1-nano,67225b0a9e5897be2aec5257,1.0
gpt-5-4-mini,67225b0a9e5897be2aec5257,0.0
gpt-5-4-nano,67225b0a9e5897be2aec5257,0.0
gpt-5-nano,67225b0a9e5897be2aec5257,0.0
gpt-4o-mini,67225b0a9e5897be2aec5257,0.0
claude-opus-4-7,67225b0a9e5897be2aec5257,1.0
claude-sonnet-4-6,67225b0a9e5897be2aec5257,1.0
claude-haiku-4-5,67225b0a9e5897be2aec5257,0.0
claude-opus-4-6,67225b0a9e5897be2aec5257,1.0
claude-sonnet-4-5,67225b0a9e5897be2aec5257,0.0
claude-opus-4-5,67225b0a9e5897be2aec5257,0.0
gemini-3-5-flash,67225b0a9e5897be2aec5257,1.0
gemini-3-1-flash-lite,67225b0a9e5897be2aec5257,0.0
gemini-2-5-pro,67225b0a9e5897be2aec5257,1.0
gemini-2-5-flash,67225b0a9e5897be2aec5257,0.0
gemini-2-5-flash-lite,67225b0a9e5897be2aec5257,0.0
deepseek-v3,67225b0a9e5897be2aec5257,0.0
deepseek-v4-flash,67225b0a9e5897be2aec5257,
deepseek-v4-pro,67225b0a9e5897be2aec5257,
o3-mini,67225f3cf135fd983a87bc1f,1.0
o4-mini,67225f3cf135fd983a87bc1f,0.0
deepseek-r1,67225f3cf135fd983a87bc1f,0.0
gpt-4o-2024-11-20,67225f3cf135fd983a87bc1f,0.0
gpt-5-mini,67225f3cf135fd983a87bc1f,0.0
gpt-4-1,67225f3cf135fd983a87bc1f,0.0
gpt-4-1-mini,67225f3cf135fd983a87bc1f,0.0
gpt-4-1-nano,67225f3cf135fd983a87bc1f,0.0
gpt-5-4-mini,67225f3cf135fd983a87bc1f,0.0
gpt-5-4-nano,67225f3cf135fd983a87bc1f,0.0
gpt-5-nano,67225f3cf135fd983a87bc1f,0.0
gpt-4o-mini,67225f3cf135fd983a87bc1f,0.0
claude-opus-4-7,67225f3cf135fd983a87bc1f,0.0
claude-sonnet-4-6,67225f3cf135fd983a87bc1f,0.0
claude-haiku-4-5,67225f3cf135fd983a87bc1f,0.0
claude-opus-4-6,67225f3cf135fd983a87bc1f,0.0
claude-sonnet-4-5,67225f3cf135fd983a87bc1f,0.0
claude-opus-4-5,67225f3cf135fd983a87bc1f,0.0
gemini-3-5-flash,67225f3cf135fd983a87bc1f,0.0
gemini-3-1-flash-lite,67225f3cf135fd983a87bc1f,0.0
gemini-2-5-pro,67225f3cf135fd983a87bc1f,0.0
gemini-2-5-flash,67225f3cf135fd983a87bc1f,0.0
gemini-2-5-flash-lite,67225f3cf135fd983a87bc1f,0.0
deepseek-v3,67225f3cf135fd983a87bc1f,0.0
deepseek-v4-flash,67225f3cf135fd983a87bc1f,0.0
deepseek-v4-pro,67225f3cf135fd983a87bc1f,0.0
o3-mini,6722728827542064f9b14815,0.0
o4-mini,6722728827542064f9b14815,0.0
deepseek-r1,6722728827542064f9b14815,0.0
gpt-4o-2024-11-20,6722728827542064f9b14815,0.0
gpt-5-mini,6722728827542064f9b14815,0.0
gpt-4-1,6722728827542064f9b14815,0.0
gpt-4-1-mini,6722728827542064f9b14815,0.0
gpt-4-1-nano,6722728827542064f9b14815,0.0
gpt-5-4-mini,6722728827542064f9b14815,0.0
gpt-5-4-nano,6722728827542064f9b14815,0.0
gpt-5-nano,6722728827542064f9b14815,0.0
gpt-4o-mini,6722728827542064f9b14815,0.0
claude-opus-4-7,6722728827542064f9b14815,0.0
claude-sonnet-4-6,6722728827542064f9b14815,0.0
claude-haiku-4-5,6722728827542064f9b14815,0.0
claude-opus-4-6,6722728827542064f9b14815,1.0
claude-sonnet-4-5,6722728827542064f9b14815,0.0
claude-opus-4-5,6722728827542064f9b14815,0.0
gemini-3-5-flash,6722728827542064f9b14815,0.0
gemini-3-1-flash-lite,6722728827542064f9b14815,0.0
gemini-2-5-pro,6722728827542064f9b14815,0.0
gemini-2-5-flash,6722728827542064f9b14815,0.0
gemini-2-5-flash-lite,6722728827542064f9b14815,0.0
deepseek-v3,6722728827542064f9b14815,0.0
deepseek-v4-flash,6722728827542064f9b14815,0.0
deepseek-v4-pro,6722728827542064f9b14815,0.0
o3-mini,67228be893273f2ea4d39e36,0.0
o4-mini,67228be893273f2ea4d39e36,0.0
deepseek-r1,67228be893273f2ea4d39e36,0.0
gpt-4o-2024-11-20,67228be893273f2ea4d39e36,0.0
gpt-5-mini,67228be893273f2ea4d39e36,0.0
gpt-4-1,67228be893273f2ea4d39e36,0.0
gpt-4-1-mini,67228be893273f2ea4d39e36,0.0
gpt-4-1-nano,67228be893273f2ea4d39e36,0.0
gpt-5-4-mini,67228be893273f2ea4d39e36,0.0
gpt-5-4-nano,67228be893273f2ea4d39e36,0.0
gpt-5-nano,67228be893273f2ea4d39e36,0.0
gpt-4o-mini,67228be893273f2ea4d39e36,0.0
claude-opus-4-7,67228be893273f2ea4d39e36,0.0
claude-sonnet-4-6,67228be893273f2ea4d39e36,0.0
claude-haiku-4-5,67228be893273f2ea4d39e36,0.0
claude-opus-4-6,67228be893273f2ea4d39e36,0.0
claude-sonnet-4-5,67228be893273f2ea4d39e36,0.0
claude-opus-4-5,67228be893273f2ea4d39e36,0.0
gemini-3-5-flash,67228be893273f2ea4d39e36,0.0
gemini-3-1-flash-lite,67228be893273f2ea4d39e36,0.0
gemini-2-5-pro,67228be893273f2ea4d39e36,0.0
gemini-2-5-flash,67228be893273f2ea4d39e36,0.0
gemini-2-5-flash-lite,67228be893273f2ea4d39e36,0.0
deepseek-v3,67228be893273f2ea4d39e36,0.0
deepseek-v4-flash,67228be893273f2ea4d39e36,0.0
deepseek-v4-pro,67228be893273f2ea4d39e36,0.0
o3-mini,67229b1f5a95bf7d096a6319,0.0
o4-mini,67229b1f5a95bf7d096a6319,0.0
deepseek-r1,67229b1f5a95bf7d096a6319,0.0
gpt-4o-2024-11-20,67229b1f5a95bf7d096a6319,0.0
gpt-5-mini,67229b1f5a95bf7d096a6319,0.0
gpt-4-1,67229b1f5a95bf7d096a6319,0.0
gpt-4-1-mini,67229b1f5a95bf7d096a6319,0.0
gpt-4-1-nano,67229b1f5a95bf7d096a6319,0.0
gpt-5-4-mini,67229b1f5a95bf7d096a6319,0.0
gpt-5-4-nano,67229b1f5a95bf7d096a6319,0.0
gpt-5-nano,67229b1f5a95bf7d096a6319,0.0
gpt-4o-mini,67229b1f5a95bf7d096a6319,0.0
claude-opus-4-7,67229b1f5a95bf7d096a6319,0.0
claude-sonnet-4-6,67229b1f5a95bf7d096a6319,0.0
claude-haiku-4-5,67229b1f5a95bf7d096a6319,0.0
claude-opus-4-6,67229b1f5a95bf7d096a6319,0.0
claude-sonnet-4-5,67229b1f5a95bf7d096a6319,0.0
claude-opus-4-5,67229b1f5a95bf7d096a6319,0.0
gemini-3-5-flash,67229b1f5a95bf7d096a6319,0.0
gemini-3-1-flash-lite,67229b1f5a95bf7d096a6319,0.0
gemini-2-5-pro,67229b1f5a95bf7d096a6319,0.0
gemini-2-5-flash,67229b1f5a95bf7d096a6319,0.0
gemini-2-5-flash-lite,67229b1f5a95bf7d096a6319,0.0
deepseek-v3,67229b1f5a95bf7d096a6319,0.0
deepseek-v4-flash,67229b1f5a95bf7d096a6319,0.0
deepseek-v4-pro,67229b1f5a95bf7d096a6319,0.0
o3-mini,6722a52340918481038cda8e,0.0
o4-mini,6722a52340918481038cda8e,0.0
deepseek-r1,6722a52340918481038cda8e,0.0
gpt-4o-2024-11-20,6722a52340918481038cda8e,0.0
gpt-5-mini,6722a52340918481038cda8e,0.0
gpt-4-1,6722a52340918481038cda8e,0.0
gpt-4-1-mini,6722a52340918481038cda8e,0.0
gpt-4-1-nano,6722a52340918481038cda8e,0.0
gpt-5-4-mini,6722a52340918481038cda8e,0.0
gpt-5-4-nano,6722a52340918481038cda8e,0.0
gpt-5-nano,6722a52340918481038cda8e,0.0
gpt-4o-mini,6722a52340918481038cda8e,0.0
claude-opus-4-7,6722a52340918481038cda8e,0.0
claude-sonnet-4-6,6722a52340918481038cda8e,0.0
claude-haiku-4-5,6722a52340918481038cda8e,0.0
claude-opus-4-6,6722a52340918481038cda8e,0.0
claude-sonnet-4-5,6722a52340918481038cda8e,1.0
claude-opus-4-5,6722a52340918481038cda8e,0.0
gemini-3-5-flash,6722a52340918481038cda8e,1.0
gemini-3-1-flash-lite,6722a52340918481038cda8e,1.0
gemini-2-5-pro,6722a52340918481038cda8e,1.0
gemini-2-5-flash,6722a52340918481038cda8e,0.0
gemini-2-5-flash-lite,6722a52340918481038cda8e,0.0
deepseek-v3,6722a52340918481038cda8e,1.0
deepseek-v4-flash,6722a52340918481038cda8e,1.0
deepseek-v4-pro,6722a52340918481038cda8e,1.0
o3-mini,6722b1f9f3a489ee08117730,1.0
o4-mini,6722b1f9f3a489ee08117730,1.0
deepseek-r1,6722b1f9f3a489ee08117730,
gpt-4o-2024-11-20,6722b1f9f3a489ee08117730,0.0
gpt-5-mini,6722b1f9f3a489ee08117730,0.0
gpt-4-1,6722b1f9f3a489ee08117730,0.0
gpt-4-1-mini,6722b1f9f3a489ee08117730,0.0
gpt-4-1-nano,6722b1f9f3a489ee08117730,0.0
gpt-5-4-mini,6722b1f9f3a489ee08117730,0.0
gpt-5-4-nano,6722b1f9f3a489ee08117730,0.0
gpt-5-nano,6722b1f9f3a489ee08117730,0.0
gpt-4o-mini,6722b1f9f3a489ee08117730,0.0
claude-opus-4-7,6722b1f9f3a489ee08117730,1.0
claude-sonnet-4-6,6722b1f9f3a489ee08117730,0.0
claude-haiku-4-5,6722b1f9f3a489ee08117730,0.0
claude-opus-4-6,6722b1f9f3a489ee08117730,1.0
claude-sonnet-4-5,6722b1f9f3a489ee08117730,0.0
claude-opus-4-5,6722b1f9f3a489ee08117730,0.0
gemini-3-5-flash,6722b1f9f3a489ee08117730,0.0
gemini-3-1-flash-lite,6722b1f9f3a489ee08117730,0.0
gemini-2-5-pro,6722b1f9f3a489ee08117730,0.0
gemini-2-5-flash,6722b1f9f3a489ee08117730,0.0
gemini-2-5-flash-lite,6722b1f9f3a489ee08117730,0.0
deepseek-v3,6722b1f9f3a489ee08117730,0.0
deepseek-v4-flash,6722b1f9f3a489ee08117730,
deepseek-v4-pro,6722b1f9f3a489ee08117730,1.0
o3-mini,6722c0ddd60ad77b5374fdc9,0.0
o4-mini,6722c0ddd60ad77b5374fdc9,0.0
deepseek-r1,6722c0ddd60ad77b5374fdc9,
gpt-4o-2024-11-20,6722c0ddd60ad77b5374fdc9,0.0
gpt-5-mini,6722c0ddd60ad77b5374fdc9,0.0
gpt-4-1,6722c0ddd60ad77b5374fdc9,0.0
gpt-4-1-mini,6722c0ddd60ad77b5374fdc9,0.0
gpt-4-1-nano,6722c0ddd60ad77b5374fdc9,0.0
gpt-5-4-mini,6722c0ddd60ad77b5374fdc9,0.0
gpt-5-4-nano,6722c0ddd60ad77b5374fdc9,0.0
gpt-5-nano,6722c0ddd60ad77b5374fdc9,0.0
gpt-4o-mini,6722c0ddd60ad77b5374fdc9,0.0
claude-opus-4-7,6722c0ddd60ad77b5374fdc9,0.0
claude-sonnet-4-6,6722c0ddd60ad77b5374fdc9,0.0
claude-haiku-4-5,6722c0ddd60ad77b5374fdc9,0.0
claude-opus-4-6,6722c0ddd60ad77b5374fdc9,0.0
claude-sonnet-4-5,6722c0ddd60ad77b5374fdc9,0.0
claude-opus-4-5,6722c0ddd60ad77b5374fdc9,0.0
gemini-3-5-flash,6722c0ddd60ad77b5374fdc9,0.0
gemini-3-1-flash-lite,6722c0ddd60ad77b5374fdc9,0.0
gemini-2-5-pro,6722c0ddd60ad77b5374fdc9,0.0
gemini-2-5-flash,6722c0ddd60ad77b5374fdc9,0.0
gemini-2-5-flash-lite,6722c0ddd60ad77b5374fdc9,0.0
deepseek-v3,6722c0ddd60ad77b5374fdc9,0.0
deepseek-v4-flash,6722c0ddd60ad77b5374fdc9,
deepseek-v4-pro,6722c0ddd60ad77b5374fdc9,0.0
o3-mini,6722e21ca33cee8da62128a4,
o4-mini,6722e21ca33cee8da62128a4,
deepseek-r1,6722e21ca33cee8da62128a4,
gpt-4o-2024-11-20,6722e21ca33cee8da62128a4,0.0
gpt-5-mini,6722e21ca33cee8da62128a4,
gpt-4-1,6722e21ca33cee8da62128a4,0.0
gpt-4-1-mini,6722e21ca33cee8da62128a4,1.0
gpt-4-1-nano,6722e21ca33cee8da62128a4,0.0
gpt-5-4-mini,6722e21ca33cee8da62128a4,0.0
gpt-5-4-nano,6722e21ca33cee8da62128a4,0.0
gpt-5-nano,6722e21ca33cee8da62128a4,
gpt-4o-mini,6722e21ca33cee8da62128a4,0.0
claude-opus-4-7,6722e21ca33cee8da62128a4,0.0
claude-sonnet-4-6,6722e21ca33cee8da62128a4,0.0
claude-haiku-4-5,6722e21ca33cee8da62128a4,0.0
claude-opus-4-6,6722e21ca33cee8da62128a4,1.0
claude-sonnet-4-5,6722e21ca33cee8da62128a4,0.0
claude-opus-4-5,6722e21ca33cee8da62128a4,0.0
gemini-3-5-flash,6722e21ca33cee8da62128a4,0.0
gemini-3-1-flash-lite,6722e21ca33cee8da62128a4,0.0
gemini-2-5-pro,6722e21ca33cee8da62128a4,
gemini-2-5-flash,6722e21ca33cee8da62128a4,0.0
gemini-2-5-flash-lite,6722e21ca33cee8da62128a4,0.0
deepseek-v3,6722e21ca33cee8da62128a4,0.0
deepseek-v4-flash,6722e21ca33cee8da62128a4,
deepseek-v4-pro,6722e21ca33cee8da62128a4,
o3-mini,6722e2aa59f0f83e64e054ed,0.0
o4-mini,6722e2aa59f0f83e64e054ed,1.0
deepseek-r1,6722e2aa59f0f83e64e054ed,
gpt-4o-2024-11-20,6722e2aa59f0f83e64e054ed,0.0
gpt-5-mini,6722e2aa59f0f83e64e054ed,1.0
gpt-4-1,6722e2aa59f0f83e64e054ed,0.0
gpt-4-1-mini,6722e2aa59f0f83e64e054ed,0.0
gpt-4-1-nano,6722e2aa59f0f83e64e054ed,0.0
gpt-5-4-mini,6722e2aa59f0f83e64e054ed,0.0
gpt-5-4-nano,6722e2aa59f0f83e64e054ed,0.0
gpt-5-nano,6722e2aa59f0f83e64e054ed,0.0
gpt-4o-mini,6722e2aa59f0f83e64e054ed,0.0
claude-opus-4-7,6722e2aa59f0f83e64e054ed,1.0
claude-sonnet-4-6,6722e2aa59f0f83e64e054ed,1.0
claude-haiku-4-5,6722e2aa59f0f83e64e054ed,0.0
claude-opus-4-6,6722e2aa59f0f83e64e054ed,1.0
claude-sonnet-4-5,6722e2aa59f0f83e64e054ed,0.0
claude-opus-4-5,6722e2aa59f0f83e64e054ed,0.0
gemini-3-5-flash,6722e2aa59f0f83e64e054ed,1.0
gemini-3-1-flash-lite,6722e2aa59f0f83e64e054ed,0.0
gemini-2-5-pro,6722e2aa59f0f83e64e054ed,0.0
gemini-2-5-flash,6722e2aa59f0f83e64e054ed,0.0
gemini-2-5-flash-lite,6722e2aa59f0f83e64e054ed,0.0
deepseek-v3,6722e2aa59f0f83e64e054ed,0.0
deepseek-v4-flash,6722e2aa59f0f83e64e054ed,1.0
deepseek-v4-pro,6722e2aa59f0f83e64e054ed,1.0
o3-mini,6722f2b2f3aeb8d4f9cf83ab,
o4-mini,6722f2b2f3aeb8d4f9cf83ab,0.0
deepseek-r1,6722f2b2f3aeb8d4f9cf83ab,
gpt-4o-2024-11-20,6722f2b2f3aeb8d4f9cf83ab,0.0
gpt-5-mini,6722f2b2f3aeb8d4f9cf83ab,0.0
gpt-4-1,6722f2b2f3aeb8d4f9cf83ab,0.0
gpt-4-1-mini,6722f2b2f3aeb8d4f9cf83ab,0.0
gpt-4-1-nano,6722f2b2f3aeb8d4f9cf83ab,0.0
gpt-5-4-mini,6722f2b2f3aeb8d4f9cf83ab,0.0
gpt-5-4-nano,6722f2b2f3aeb8d4f9cf83ab,0.0
gpt-5-nano,6722f2b2f3aeb8d4f9cf83ab,
gpt-4o-mini,6722f2b2f3aeb8d4f9cf83ab,0.0
claude-opus-4-7,6722f2b2f3aeb8d4f9cf83ab,1.0
claude-sonnet-4-6,6722f2b2f3aeb8d4f9cf83ab,0.0
claude-haiku-4-5,6722f2b2f3aeb8d4f9cf83ab,0.0
claude-opus-4-6,6722f2b2f3aeb8d4f9cf83ab,1.0
claude-sonnet-4-5,6722f2b2f3aeb8d4f9cf83ab,0.0
claude-opus-4-5,6722f2b2f3aeb8d4f9cf83ab,1.0
gemini-3-5-flash,6722f2b2f3aeb8d4f9cf83ab,1.0
gemini-3-1-flash-lite,6722f2b2f3aeb8d4f9cf83ab,0.0
gemini-2-5-pro,6722f2b2f3aeb8d4f9cf83ab,
gemini-2-5-flash,6722f2b2f3aeb8d4f9cf83ab,0.0
gemini-2-5-flash-lite,6722f2b2f3aeb8d4f9cf83ab,0.0
deepseek-v3,6722f2b2f3aeb8d4f9cf83ab,0.0
deepseek-v4-flash,6722f2b2f3aeb8d4f9cf83ab,
deepseek-v4-pro,6722f2b2f3aeb8d4f9cf83ab,
o3-mini,672302db3fe7fa5018b75c16,0.0
o4-mini,672302db3fe7fa5018b75c16,0.0
deepseek-r1,672302db3fe7fa5018b75c16,0.0
gpt-4o-2024-11-20,672302db3fe7fa5018b75c16,0.0
gpt-5-mini,672302db3fe7fa5018b75c16,1.0
gpt-4-1,672302db3fe7fa5018b75c16,0.0
gpt-4-1-mini,672302db3fe7fa5018b75c16,0.0
gpt-4-1-nano,672302db3fe7fa5018b75c16,0.0
gpt-5-4-mini,672302db3fe7fa5018b75c16,0.0
gpt-5-4-nano,672302db3fe7fa5018b75c16,0.0
gpt-5-nano,672302db3fe7fa5018b75c16,0.0
gpt-4o-mini,672302db3fe7fa5018b75c16,0.0
claude-opus-4-7,672302db3fe7fa5018b75c16,1.0
claude-sonnet-4-6,672302db3fe7fa5018b75c16,1.0
claude-haiku-4-5,672302db3fe7fa5018b75c16,0.0
claude-opus-4-6,672302db3fe7fa5018b75c16,1.0
claude-sonnet-4-5,672302db3fe7fa5018b75c16,0.0
claude-opus-4-5,672302db3fe7fa5018b75c16,1.0
gemini-3-5-flash,672302db3fe7fa5018b75c16,1.0
gemini-3-1-flash-lite,672302db3fe7fa5018b75c16,0.0
gemini-2-5-pro,672302db3fe7fa5018b75c16,0.0
gemini-2-5-flash,672302db3fe7fa5018b75c16,0.0
gemini-2-5-flash-lite,672302db3fe7fa5018b75c16,0.0
deepseek-v3,672302db3fe7fa5018b75c16,0.0
deepseek-v4-flash,672302db3fe7fa5018b75c16,1.0
deepseek-v4-pro,672302db3fe7fa5018b75c16,1.0
o3-mini,672308e609910d09444df92a,0.0
o4-mini,672308e609910d09444df92a,0.0
deepseek-r1,672308e609910d09444df92a,0.0
gpt-4o-2024-11-20,672308e609910d09444df92a,0.0
gpt-5-mini,672308e609910d09444df92a,0.0
gpt-4-1,672308e609910d09444df92a,0.0
gpt-4-1-mini,672308e609910d09444df92a,0.0
gpt-4-1-nano,672308e609910d09444df92a,0.0
gpt-5-4-mini,672308e609910d09444df92a,0.0
gpt-5-4-nano,672308e609910d09444df92a,1.0
gpt-5-nano,672308e609910d09444df92a,0.0
gpt-4o-mini,672308e609910d09444df92a,1.0
claude-opus-4-7,672308e609910d09444df92a,1.0
claude-sonnet-4-6,672308e609910d09444df92a,0.0
claude-haiku-4-5,672308e609910d09444df92a,0.0
claude-opus-4-6,672308e609910d09444df92a,0.0
claude-sonnet-4-5,672308e609910d09444df92a,0.0
claude-opus-4-5,672308e609910d09444df92a,0.0
gemini-3-5-flash,672308e609910d09444df92a,0.0
gemini-3-1-flash-lite,672308e609910d09444df92a,0.0
gemini-2-5-pro,672308e609910d09444df92a,0.0
gemini-2-5-flash,672308e609910d09444df92a,0.0
gemini-2-5-flash-lite,672308e609910d09444df92a,0.0
deepseek-v3,672308e609910d09444df92a,0.0
deepseek-v4-flash,672308e609910d09444df92a,0.0
deepseek-v4-pro,672308e609910d09444df92a,0.0
o3-mini,672309a572e4abc960be3774,0.0
o4-mini,672309a572e4abc960be3774,1.0
deepseek-r1,672309a572e4abc960be3774,
gpt-4o-2024-11-20,672309a572e4abc960be3774,0.0
gpt-5-mini,672309a572e4abc960be3774,0.0
gpt-4-1,672309a572e4abc960be3774,0.0
gpt-4-1-mini,672309a572e4abc960be3774,0.0
gpt-4-1-nano,672309a572e4abc960be3774,0.0
gpt-5-4-mini,672309a572e4abc960be3774,0.0
gpt-5-4-nano,672309a572e4abc960be3774,1.0
gpt-5-nano,672309a572e4abc960be3774,0.0
gpt-4o-mini,672309a572e4abc960be3774,0.0
claude-opus-4-7,672309a572e4abc960be3774,1.0
claude-sonnet-4-6,672309a572e4abc960be3774,0.0
claude-haiku-4-5,672309a572e4abc960be3774,0.0
claude-opus-4-6,672309a572e4abc960be3774,0.0
claude-sonnet-4-5,672309a572e4abc960be3774,0.0
claude-opus-4-5,672309a572e4abc960be3774,0.0
gemini-3-5-flash,672309a572e4abc960be3774,0.0
gemini-3-1-flash-lite,672309a572e4abc960be3774,0.0
gemini-2-5-pro,672309a572e4abc960be3774,0.0
gemini-2-5-flash,672309a572e4abc960be3774,0.0
gemini-2-5-flash-lite,672309a572e4abc960be3774,0.0
deepseek-v3,672309a572e4abc960be3774,0.0
deepseek-v4-flash,672309a572e4abc960be3774,
deepseek-v4-pro,672309a572e4abc960be3774,
o3-mini,672368e4c08f59acd19d8353,0.0
o4-mini,672368e4c08f59acd19d8353,0.0
deepseek-r1,672368e4c08f59acd19d8353,
gpt-4o-2024-11-20,672368e4c08f59acd19d8353,0.0
gpt-5-mini,672368e4c08f59acd19d8353,0.0
gpt-4-1,672368e4c08f59acd19d8353,1.0
gpt-4-1-mini,672368e4c08f59acd19d8353,1.0
gpt-4-1-nano,672368e4c08f59acd19d8353,0.0
gpt-5-4-mini,672368e4c08f59acd19d8353,0.0
gpt-5-4-nano,672368e4c08f59acd19d8353,1.0
gpt-5-nano,672368e4c08f59acd19d8353,0.0
gpt-4o-mini,672368e4c08f59acd19d8353,0.0
claude-opus-4-7,672368e4c08f59acd19d8353,1.0
claude-sonnet-4-6,672368e4c08f59acd19d8353,0.0
